code,name,river,basin,state,district,division,lat,lon,rl_zero,warning_level,danger_level,hfl,hfl_date
029-MAHGAND,Sarotry,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Gujarat,Banaskantha,"Executive Engineer, Mahi Divison, Gandhinagar",24.36916666666667,72.54666666666667,186.0,,,194.31,1973-09-01
029-MDBURLA,Jamadarpali,Mahanadi,Mahanadi,Odisha,SAMBALPUR,"Mahanadi Division(MD), Burla",21.56722222222222,83.98166666666667,177.7,,,192.22,2014-09-26
029-MDSIL,Feni G & D Site,,,Tripura,SOUTH TRIPURA,"Meghna Division(MD), Silchar",22.97888888888889,91.68222222222222,7.0,,,,
029-MGD1LKN,GHAT,Saryu,Ganga,Uttarakhand,Pithoragarh,"Middle Ganga Division-I(MGD-I), Lucknow",29.498611111111117,80.12583333333333,450.0,464.0,465.0,475.0,2021-10-19
029-SWRDKOCHI,KONDAZHY,Gayatri,West flowing rivers from Tadri to Kanyakumari,Kerala,Trichur,"Southern Western River Division(SWRD), Kochi",10.723333333333333,76.40194444444445,25.0,32.3,33.3,36.145,2019-08-09
029-UBDDIB,Bhalukpong,Kamang,Brahmaputra,Arunachal Pradesh,WEST KAMENG,"Upper Brahmaputra Division (UBD), Dibrugarh",27.0175,92.6375,130.0,,,141.79,1989-06-16
029-UYDDEL,Sabhawala,Aasan,Ganga,Uttarakhand,Dehradun,"Upper Yamuna Division(UYD), New Delhi",30.38111111111111,77.79666666666667,422.63,426.0,426.5,426.6,2020-08-10
029-hydchennai,Poondi Satyamoorthy Reservoir,Kosasthalaiyar,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Tiruvallur,"Hydrology Division(HD),Chennai",13.18,79.86,32.004,,,,
029-mgd2lkn,Sandi,Deoha,Ganga,Uttar Pradesh,HARDOI,"Middle Ganga Division-II(MGD-II), Lucknow",27.271666666666665,79.95,125.0,,,130.74,2024-07-16
029-mgd3vns,Ahraura,Jirgo,Ganga,Uttar Pradesh,MIRZAPUR,"Middle Ganga Division-III(MGD-III), Varanasi",25.08277777777778,82.92083333333333,71.0,,,76.8,2020-08-21
029-mgd4ptn,Araria,Parman,Ganga,Bihar,ARARIA,"Lower Ganga Division-I(LGD-I), Patna",26.125,87.49305555555556,43.0,46.0,47.0,49.4,2017-08-14
029-mgd5ptn,Azmabad,Ganga,Ganga,Bihar,BHAGALPUR,"Lower Ganga Division-II(LGD-II), Patna",25.33722222222222,87.26583333333333,22.76,29.54,30.54,32.41,1971-08-12
029-ukdpune,Paragaon,Bhima,Krishna,Maharashtra,Pune,"Upper Krishna Division(UKD), Pune",18.56833333333333,74.38055555555555,503.5,514.0,515.0,515.72,2019-08-06
030-CDJAPR,Borkhandi,Chandralohi,Ganga,Rajasthan,KOTA,"Chambal Division(CD), Jaipur",25.184722222222224,75.93555555555555,238.0,244.5,246.0,245.95,2022-08-22
030-DDASL,Kangsabati Reservoir,Kangsabati,Ganga,West Bengal,BANKURA,"Damodar Division(DD), Asansol",22.965,86.79027777777777,0.0,,134.112,135.67,
030-ERDBWN,Madhabarida,Bada Nadi,East flowing rivers between Mahanadi and Pennar,Odisha,GAJAPATI,"Eastern Rivers Division(ERD), Bhubaneswar",19.85305555555556,84.62638888888888,55.78,,60.65,61.44,1999-10-18
030-HDCHENNAI,Gomukhi Dam,Gomukha,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Viluppuram,"Hydrology Division(HD),Chennai",11.77888888888889,78.83027777777778,169.164,,,,
030-HGDDDN,Gangotri,Bhagirathi,Ganga,Uttarakhand,Uttarkashi,"Himalayan Ganga Division,Haridwar",30.99388888888889,78.94027777777778,3049.0,3055.5,3056.5,3057.32,2013-06-16
030-LBDJPG,Ghugumari,Torsa,Brahmaputra,West Bengal,COOCH BEHAR,"Lower Brahmaputra Division (LBD), Jalpaiguri",26.28666666666667,89.45972222222223,35.0,39.8,40.41,41.46,2000-08-03
030-LGDHYD,Chinturu (Tallagudem/Kummuru),Sabri,Godavari,Andhra Pradesh,ALLURI SITHARAMA RAJU,"Lower Godavari Division(LGD), Hyderabad",17.74361111111111,81.38666666666667,27.0,40.5,42.0,50.42,1986-08-16
030-LKDHYD,Melaganur,Tungabhadra,Krishna,Andhra Pradesh,KURNOOL,"Lower Krishna Division(LKD), Hyderabad",15.845555555555556,77.02527777777777,332.5,,,342.38,2018-08-17
030-LYDAGRA,Matatila Reservoir,Betwa,Ganga,Uttar Pradesh,LALITPUR,"Lower Yamuna Division(LYD), Agra",25.1,78.36,0.0,,,,
030-MAHGAND,Dantiwada Dam,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Gujarat,Banaskantha,"Executive Engineer, Mahi Divison, Gandhinagar",24.337777777777777,72.33916666666666,175.91,182.88,185.06,186.04,
030-MBDGHY,Harangajao,Jatinga,Barak and Others,Assam,Dima Hasao,"Meghna Investigation Division(MID), Shillong",25.11555555555556,92.85666666666664,130.0,,,134.0,2022-05-14
030-MDBURLA,Deogaon,Mahanadi,Mahanadi,Odisha,SAMBALPUR,"Mahanadi Division(MD), Burla",21.221944444444443,83.91222222222223,114.0,,,130.5,2014-08-07
030-MGD1LKN,Kanjyoti,Dhauliganga,Ganga,Uttarakhand,Pithoragarh,"Middle Ganga Division-I(MGD-I), Lucknow",30.02611111111111,80.57777777777777,1544.0,1550.1,1551.1,1552.5,2021-06-19
030-MGD3VNS,Kohdarghat,Tons,Ganga,Uttar Pradesh,PRAYGRAJ,"Middle Ganga Division-III(MGD-III), Varanasi",25.151666666666664,81.98222222222222,64.0,,,85.01,2021-08-12
030-SRDCBE,KALLIDAIKURICHHI,Tambraparani,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Tirunelveli,"Southern River Division(SRD), Coimbatore",8.693333333333333,77.46583333333334,68.0,73.5,74.4,78.85,2023-12-18
030-SWRDKOCHI,KOTTAPURAM,Keecheri,West flowing rivers from Tadri to Kanyakumari,Kerala,THRISSUR,"Southern Western River Division(SWRD), Kochi",10.677777777777775,76.20055555555555,13.5,18.5,20.0,20.45,2024-07-30
030-UBDDIB,NT Road Crossing Jia-Bharali,Jiabharali,Brahmaputra,Assam,SONITPUR,"Upper Brahmaputra Division (UBD), Dibrugarh",26.81,92.8797222222222,67.0,77.0,78.0,78.5,2007-07-26
030-UGDHYD,JANNEPALLY,Poolanvagu,Godavari,Telangana,NIZAMABAD,"Upper Godavari Division(UGD), Hyderabad",18.81361111111111,78.06333333333333,336.655,342.655,343.655,344.655,2022-07-13
030-UYDDEL,Attal,-,Ganga,Uttarakhand,Dehradun,"Upper Yamuna Division(UYD), New Delhi",30.761388888888888,77.705,770.56,776.5,777.5,778.98,2019-08-18
030-mgd2lkn,Lalganj,Loni,Ganga,Uttar Pradesh,Raibareli,"Middle Ganga Division-II(MGD-II), Lucknow",26.11138888888889,80.92222222222223,92.0,,,100.0,
030-mgd4ptn,Dhengraghat,Mahananda,Ganga,Bihar,PURNIA,"Lower Ganga Division-I(LGD-I), Patna",25.850555555555555,87.80611111111111,30.0,34.65,35.65,38.2,2017-08-14
030-ukdpune,Navalgund,Bennehala,Krishna,Karnataka,Dharwad,"Cauvery Division, Bangaluru",15.573055555555555,75.37305555555555,558.0,562.0,564.5,569.8,2019-08-08
031-CDJAPR,Dubi,Banas,Ganga,Rajasthan,SAWAI MADHOPUR,"Chambal Division(CD), Jaipur",26.19361111111111,76.36777777777777,212.0,226.0,227.0,225.24,2019-09-16
031-DDAsl,Lalgarh,Kangsabati,Ganga,West Bengal,JHARGRAM,"Damodar Division(DD), Asansol",22.58333333333333,87.04388888888889,42.0,,,50.5,1993-09-14
031-ERDBWN,Mahendragarh,Badajhor,East flowing rivers between Mahanadi and Pennar,Odisha,GAJAPATI,"Eastern Rivers Division(ERD), Bhubaneswar",19.223333333333333,84.2625,560.0,,,568.31,2003-10-07
031-HDCHENNAI,Sathanur Dam,Ponnaiyar,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Tiruvannamalai,"Hydrology Division(HD),Chennai",12.183055555555557,78.85,185.93,,,,
031-HGDDDN,Birahi,Alaknanda,Ganga,Uttarakhand,Chamoli,"Himalayan Ganga Division,Haridwar",30.407777777777778,79.3888888888889,1036.0,1042.4,1043.4,1044.81,2023-08-14
031-LBDJPG,Champasari,Mahananda,Ganga,West Bengal,DARJILING,"Lower Brahmaputra Division (LBD), Jalpaiguri",26.739166666666662,88.42222222222223,112.0,,,120.24,1991-09-10
031-LGDHYD,Polavaram Irrigation Project,Godavari,Godavari,Andhra Pradesh,ELURU,"Lower Godavari Division(LGD), Hyderabad",17.2925,81.64361111111111,10.897,,,,
031-LYDAGRA,RAJGHAT DAM,Betwa,Ganga,Madhya Pradesh,ASHOK NAGAR,"Lower Yamuna Division(LYD), Agra",24.76,78.23,0.0,,,,
031-MAHGAND,Ambaji,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Gujarat,Banaskantha,"Executive Engineer, Mahi Divison, Gandhinagar",24.323888888888888,72.8611111111111,284.0,,,,
031-MDBURLA,Khairmal,Mahanadi,Mahanadi,Odisha,BAUDH,"Mahanadi Division(MD), Burla",20.828333333333333,83.98,97.56,,,108.31,2008-09-19
031-MGD1LKN,Bangapani,Gauri Ganga,Ganga,Uttarakhand,Pithoragarh,"Middle Ganga Division-I(MGD-I), Lucknow",29.959444444444443,80.30444444444444,981.0,987.25,988.25,991.5,
031-MGD3VNS,Chakghat,Tons,Ganga,Uttar Pradesh,PRAYGRAJ,"Middle Ganga Division-III(MGD-III), Varanasi",25.03333333333333,81.73472222222222,85.0,,,96.0,2025-07-18
031-MGD5PTN,Garhwa,North_Koel,Ganga,Jharkhand,PALAMAU,"Lower Ganga Division-II(LGD-II), Patna",24.21361111111111,83.87833333333333,169.0,173.55,174.55,175.55,2015-07-18
031-SRDCBE,HARUR,Vaniyar,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Dharmapuri,"Southern River Division(SRD), Coimbatore",12.077777777777778,78.50222222222222,340.0,346.22,347.22,348.0,
031-SWRDKOCHI,MANAKKAD,Thodupuzha,West flowing rivers from Tadri to Kanyakumari,Kerala,IDUKKI,"Southern Western River Division(SWRD), Kochi",9.908888888888889,76.69611111111111,0.0,36.5,37.5,38.18,2019-08-09
031-TDSURAT,VAPI,Daman Ganga,West flowing rivers from Tapi to Tadri,Gujarat,Valsad,"Executive Engineer, Tapi Division, Surat",20.37,72.88,13.72,18.2,19.2,23.76,2004-08-03
031-UBDDIB,Tezpur,Brahmaputra,Brahmaputra,Assam,SONITPUR,"Upper Brahmaputra Division (UBD), Dibrugarh",26.61583333333333,92.79694444444443,54.0,64.23,65.23,66.59,1988-08-27
031-UYDDEL,Meenus (Khad),Meenus,Ganga,Himachal Pradesh,SIRMAUR,"Upper Yamuna Division(UYD), New Delhi",30.761388888888888,77.705,728.0,,,735.3,2023-07-10
031-mgd4ptn,Jhawa,Mahananda,Ganga,Bihar,KATIHAR,"Lower Ganga Division-I(LGD-I), Patna",25.612222222222226,87.78777777777778,26.0,30.4,31.4,34.07,2017-08-14
031-ukdpune,Mudhol,Ghatprabha,Krishna,Karnataka,Bagalkote,"Cauvery Division, Bangaluru",16.323333333333334,75.28111111111112,530.0,537.0,539.0,544.73,2019-08-09
032-ADSL,Mohanpur,Kangsabati,Ganga,West Bengal,MEDINIPUR,"Damodar Division(DD), Asansol",22.398333333333333,87.3436111111111,0.0,24.73,25.73,29.62,1978-09-02
032-CDJAPR,Lakheri,Mej,Ganga,Rajasthan,BUNDI,"Chambal Division(CD), Jaipur",25.61888888888889,76.19416666666667,195.0,206.0,206.5,215.05,2022-08-24
032-ERDBWN,Mohana,Harbhangi,East flowing rivers between Mahanadi and Pennar,Odisha,GAJAPATI,"Eastern Rivers Division(ERD), Bhubaneswar",19.44472222222222,84.26138888888889,455.0,,,463.6,1990-11-04
032-HGDDDN,Brahmakhaal,Dusk,Ganga,Uttarakhand,Uttarkashi,"Himalayan Ganga Division,Haridwar",30.695,78.29722222222222,1189.0,1193.0,1194.0,1191.72,2023-07-23
032-LBDJPG,MURTI,Murti,Brahmaputra,West Bengal,JALPAIGURI,"Lower Brahmaputra Division (LBD), Jalpaiguri",26.840555555555557,88.82777777777777,136.0,,,141.45,2007-07-28
032-LGDHYD,Atreyapuram (Gauthami),Gowthami,Godavari,Andhra Pradesh,KONA SEEMA,"Lower Godavari Division(LGD), Hyderabad",16.815,81.81638888888888,1.5,13.5,15.0,15.86,1986-08-16
032-LYDAGRA,KIRAOLI,Khari,Ganga,Uttar Pradesh,AGRA,"Lower Yamuna Division(LYD), Agra",27.12444444444445,77.74138888888889,0.0,168.04,169.04,166.86,2024-09-14
032-MAHGAND,Kamalpur,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Gujarat,Patan,"Executive Engineer, Mahi Divison, Gandhinagar",23.808333333333334,71.74416666666667,34.0,,,38.98,1992-09-08
032-MDBURLA,Marshaghai,Mahanadi,Mahanadi,Odisha,KENDRAPARA,"Mahanadi Division(MD), Burla",20.409166666666664,86.4925,0.0,,,6.15,2008-09-20
032-MGD1LKN,Gagrigol,Gomati,Ganga,Uttarakhand,Bageshwar,"Middle Ganga Division-I(MGD-I), Lucknow",29.90361111111111,79.63472222222222,1086.0,1095.5,1096.5,1098.5,
032-MGD4PTN,Kanti,Burhi Gandak,Ganga,Bihar,MUZAFFARPUR,"Lower Ganga Division-I(LGD-I), Patna",26.27361111111111,85.30027777777778,46.0,53.09,54.09,56.45,2019-07-20
032-MGD5PTN,Fatehpur,Punpun,Ganga,Bihar,PATNA,"Lower Ganga Division-II(LGD-II), Patna",25.511666666666667,85.19527777777778,42.0,50.4,51.4,52.63,2021-08-05
032-SWRDKOCHI,MANIKAL,Manimala,West flowing rivers from Tadri to Kanyakumari,Kerala,KOTTAYAM,"Southern Western River Division(SWRD), Kochi",9.531111111111112,76.91222222222223,75.0,77.4,78.4,79.63,2021-10-16
032-TDSURAT,DAMAN,Daman Ganga,West flowing rivers from Tapi to Tadri,Daman & Diu,Daman,"Executive Engineer, Tapi Division, Surat",20.41,72.83999999999999,0.0,2.6,3.4,4.0,2004-08-03
032-UBDDIB,Kheronighat,Kopili,Brahmaputra,Assam,KARBI ANGLONG,"Middle Brahmaputra Division (MBD), Guwahati",25.84861111111111,92.885,63.0,,,74.92,2022-06-17
032-UKDPUNE,Koyna,Koyna,Krishna,Maharashtra,Satara,"Upper Krishna Division(UKD), Pune",17.4,73.75,0.0,,,,
032-UYDDEL,Meenus(Tons),Tons,Ganga,Himachal Pradesh,SIRMAUR,"Upper Yamuna Division(UYD), New Delhi",30.761388888888888,77.70527777777778,714.8,,,730.35,2023-07-10
032-hydchennai,Wellington Reservoir,Vellar,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Cuddalore,"Hydrology Division(HD),Chennai",11.4,79.08999999999999,63.48,,,,
032-mgd2lkn,Shahjahanpur,Khannaut,Ganga,Uttar Pradesh,Shahjhanpur,"Middle Ganga Division-II(MGD-II), Lucknow",27.836944444444445,79.91000000000001,137.0,,,146.55,2024-07-12
032-mgd3vns,LALGANJ,Belan,Ganga,Uttar Pradesh,MIRZAPUR,"Middle Ganga Division-III(MGD-III), Varanasi",24.924722222222226,82.25777777777778,126.0,,,137.55,2025-07-17
032-wgdngp,Gosikhurd Dam,Wainganga,Godavari,Maharashtra,Bhandara,"Wainganga Division(WD), Nagpur",20.871944444444445,79.60388888888889,0.0,,,245.5,2022-01-10
033-CDJAPR,Tumri,Retam,Ganga,Madhya Pradesh,MANDSAUR,"Chambal Division(CD), Jaipur",24.328888888888887,75.1563888888889,406.0,413.125,414.125,415.625,
033-DDASL,Purihansha,Kumari,Ganga,West Bengal,PURULIYA,"Damodar Division(DD), Asansol",23.073888888888888,86.36277777777777,190.57,194.7,195.7,200.25,1992-09-27
033-ERDBWN,Kutragada,Vamsadhara,East flowing rivers between Mahanadi and Pennar,Odisha,RAYAGADA,"Eastern Rivers Division(ERD), Bhubaneswar",19.614722222222223,83.55027777777778,257.3,,,,
033-HDCHENNAI,Mayambadi,Gomukha,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Kallakurichi,"Hydrology Division(HD),Chennai",11.7375,78.79083333333332,218.0,221.5,222.5,223.0,
033-HGDDDN,Dhopaddhaar,Bhilangane,Ganga,Uttarakhand,Tehri Garhwal,"Himalayan Ganga Division,Haridwar",30.516944444444444,78.75611111111111,1375.0,1381.0,1382.0,1382.2,2013-06-16
033-LBDJPG,AIE NH XING,Aie,Brahmaputra,Assam,BONGAIGAON,"Middle Brahmaputra Division (MBD), Guwahati",26.496602777777778,90.65384444444445,0.0,,,53.33,2019-07-11
033-LKDHYD,Munugodu,Lower Krishna,Krishna,Andhra Pradesh,GUNTUR,"Lower Krishna Division(LKD), Hyderabad",16.554722222222225,80.2063888888889,24.5,,,30.13,2020-09-14
033-LYDAGRA,BATESHWAR,Yamuna,Ganga,Uttar Pradesh,AGRA,"Lower Yamuna Division(LYD), Agra",26.941666666666663,78.57333333333332,118.0,135.96,136.96,135.02,2025-09-11
033-MAHGAND,Bhakudar (Sipu Dam),Sipu,West flowing rivers of Kutch and Saurashtra including Luni,Gujarat,Banaskantha,"Executive Engineer, Mahi Divison, Gandhinagar",24.400277777777777,72.30944444444444,163.0,,,186.48,
033-MDBURLA,Kanas (S),Daya,Mahanadi,Odisha,PURI,"Mahanadi Division(MD), Burla",20.003888888888888,85.64361111111111,0.0,,,5.57,2020-09-02
033-MGD1LKN,Thal,Ram Ganga,Ganga,Uttarakhand,Pithoragarh,"Middle Ganga Division-I(MGD-I), Lucknow",29.8275,80.14111111111112,778.0,788.12,789.12,790.5,2024-07-22
033-MGD3VNS,Kairi,Belan,Ganga,Madhya Pradesh,REWA,"Middle Ganga Division-III(MGD-III), Varanasi",24.96361111111111,81.82472222222222,84.0,,,95.85,2021-08-01
033-MGD4PTN,Sakra,Burhi Gandak,Ganga,Bihar,MUZAFFARPUR,"Lower Ganga Division-I(LGD-I), Patna",26.04055555555556,85.55499999999999,40.0,49.58,50.58,51.47,2021-07-12
033-MGD5PTN,Kolhachak,Dhardha,Ganga,Bihar,PATNA,"Lower Ganga Division-II(LGD-II), Patna",25.35138888888889,85.0936111111111,50.0,54.48,55.48,56.13,2025-07-18
033-SWRDKOCHI,PALAKADAVU,Karuvannur,West flowing rivers from Tadri to Kanyakumari,Kerala,THRISSUR,"Southern Western River Division(SWRD), Kochi",10.425,76.23777777777778,-1.5,4.14,5.14,6.08,2019-08-10
033-TDSURAT,PINGALWADA,Dhadhar,Narmada,Gujarat,Vadodara,"Executive Engineer, Tapi Division, Surat",22.110833333333336,73.0786111111111,2.0,,,19.25,
033-UBDDIB,Kampur,Kopili,Brahmaputra,Assam,NAGAON,"Middle Brahmaputra Division (MBD), Guwahati",26.15277777777777,92.65333333333334,52.0,59.5,60.5,62.2,2022-06-18
033-UKDPUNE,Veer Dam,Nira,Krishna,Maharashtra,Satara,"Upper Krishna Division(UKD), Pune",18.12,74.08999999999999,0.0,,,,
033-UYDDEL,Kalsi,Amlav,Ganga,Uttarakhand,Dehradun,"Upper Yamuna Division(UYD), New Delhi",30.52694444444444,77.85305555555556,507.44,512.0,512.5,513.25,2022-10-01
033-mgd2lkn,Shergarh,Kichha (Gaula),Ganga,Uttar Pradesh,BAREILLY,"Middle Ganga Division-II(MGD-II), Lucknow",28.68138888888889,79.33777777777777,170.0,,,181.012,
033-wgdngp,Bawanthadi Reservoir,Bawanthri,Godavari,Madhya Pradesh,BALAGHAT,"Wainganga Division(WD), Nagpur",21.541666666666668,79.54166666666667,0.0,,,345.6,2020-08-29
034-CDJAPR,Nahargarh,Shivna,Ganga,Madhya Pradesh,MANDSAUR,"Chambal Division(CD), Jaipur",24.190277777777776,75.23555555555555,401.0,405.255,406.255,408.835,
034-DDasal,D P Ghat,Bairabanki & Taraphini,Ganga,West Bengal,JHARGRAM,"Damodar Division(DD), Asansol",22.629722222222224,86.97472222222223,0.0,55.34,56.34,56.995,2024-09-15
034-ERDBWN,Gudari,Vamsadhara,East flowing rivers between Mahanadi and Pennar,Odisha,RAYAGADA,"Eastern Rivers Division(ERD), Bhubaneswar",19.404444444444444,83.76638888888888,113.64,,,121.82,1980-09-17
034-HDCHENNAI,Kalpadai,Gomukha,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Kallakurichi,"Hydrology Division(HD),Chennai",11.787222222222224,78.78666666666666,195.75,198.0,199.0,199.5,2021-01-07
034-HGDDDN,Suraithota,Alaknanda,Ganga,Uttarakhand,Chamoli,"Himalayan Ganga Division,Haridwar",30.531388888888888,79.74083333333333,2143.0,2148.5,2149.5,2148.24,2013-06-17
034-LBDJPG,BAHALPUR,Champamati,Brahmaputra,Assam,DHUBRI,"Middle Brahmaputra Division (MBD), Guwahati",26.319488888888888,90.46948888888888,0.0,,,35.8,1995-06-15
034-LGDHYD,PVNRao Kantanapally Project,Godavari,Godavari,Telangana,MULUGU,"Upper Godavari Division(UGD), Hyderabad",18.58611111111111,80.39333333333335,64.79,,,,
034-LKDHYD,Anantharam,Musi,Krishna,Telangana,YADADRI,"Lower Krishna Division(LKD), Hyderabad",17.446944444444444,79.40972222222223,226.5,,,231.1,2023-07-27
034-LYDAGRA,RUPAS NAGAR,Sirsa,Ganga,Uttar Pradesh,FIROZABAD,"Lower Yamuna Division(LYD), Agra",27.121666666666663,78.53277777777778,0.0,163.5,164.5,161.85,2021-09-18
034-MDBURLA,Tikarpara,Mahanadi,Mahanadi,Odisha,ANUGUL,"Mahanadi Division(MD), Burla",20.598888888888887,84.78138888888888,50.0,,,74.98,1982-08-30
034-MGD1LKN,Bageshwar,Saryu,Ganga,Uttarakhand,Bageshwar,"Middle Ganga Division-I(MGD-I), Lucknow",29.828055555555554,79.7713888888889,848.0,856.6,857.6,856.6,2019-08-12
034-MGD2lkn,Meerganj,Bhakhra,Ganga,Uttar Pradesh,BAREILLY,"Middle Ganga Division-II(MGD-II), Lucknow",28.51861111111111,79.25166666666667,162.0,,,171.671,
034-MGD3VNS,NAUDHIYA,Banas,Ganga,Madhya Pradesh,SIDHI,"Middle Ganga Division-III(MGD-III), Varanasi",24.191388888888888,81.47944444444444,292.0,,,304.02,2024-08-04
034-MGD5PTN,Sultanganj,Ganga,Ganga,Bihar,BHAGALPUR,"Lower Ganga Division-II(LGD-II), Patna",25.253055555555555,86.73472222222222,24.0,33.5,34.5,36.75,2021-08-17
034-SWRDKOCHI,PALLIPPADY,Kothamangalam,West flowing rivers from Tadri to Kanyakumari,Kerala,ERNAKULAM,"Southern Western River Division(SWRD), Kochi",10.039444444444444,76.61638888888888,15.0,23.8,24.8,25.5,2019-08-09
034-TDSURAT,MAHUWA,Purna,West flowing rivers from Tapi to Tadri,Gujarat,Surat,"Executive Engineer, Tapi Division, Surat",21.014444444444443,73.14027777777778,9.0,16.0,18.0,24.8,1994-06-16
034-UBDDIB,Dharamtul,Kopili,Brahmaputra,Assam,MARIGAON,"Middle Brahmaputra Division (MBD), Guwahati",26.168333333333333,92.3586111111111,45.0,55.0,56.0,58.09,2004-07-21
034-UGDHYD,Mula Dam,Mula,Godavari,Maharashtra,Ahmadnagar,"Upper Godavari Division(UGD), Hyderabad",19.35,74.6,0.0,,,,
034-UKDPUNE,Warna Dam,Warna,Krishna,Maharashtra,Kolhapur,"Upper Krishna Division(UKD), Pune",17.13,73.86,0.0,,,,
034-UYDDEL,Renuka Ji,Giri,Ganga,Himachal Pradesh,SIRMAUR,"Upper Yamuna Division(UYD), New Delhi",30.604444444444447,77.44111111111111,623.14,,,629.02,2019-08-18
034-mgd4PTN,Bishunpur,Bagmati,Ganga,Bihar,DARBHANGA,"Lower Ganga Division-I(LGD-I), Patna",26.0325,85.81472222222222,38.0,46.4,47.4,48.97,2020-08-05
034-wgdngp,Pench Reservoir (Machagora Dam),Pench,Godavari,Madhya Pradesh,CHHINDWARA,"Wainganga Division(WD), Nagpur",22.119444444444444,79.17361111111111,0.0,,,626.97,2019-10-20
035-CDBNG,Kalmane,Tunga,Krishna,Karnataka,Shivamogga,"Cauvery Division, Bangaluru",13.652222222222225,75.17916666666667,603.0,612.5,613.0,613.41,2019-08-08
035-CDJAPR,Jahazpur,Banas,Ganga,Rajasthan,BHILWARA,"Chambal Division(CD), Jaipur",25.634166666666665,75.22444444444444,314.0,320.5,322.0,323.1,2016-08-09
035-ERDBWN,Gunupur,Vamsadhara,East flowing rivers between Mahanadi and Pennar,Odisha,RAYAGADA,"Eastern Rivers Division(ERD), Bhubaneswar",19.08333333333333,83.80555555555556,78.25,83.0,84.0,88.75,1980-09-17
035-HDCHENNAI,Melkalpoondi,Vellar,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Cuddalore,"Hydrology Division(HD),Chennai",11.435277777777776,78.9388888888889,98.0,100.1,101.1,101.6,
035-HGDDDN,Maneri,Bhagirathi,Ganga,Uttarakhand,Uttarkashi,"Himalayan Ganga Division,Haridwar",30.772777777777776,78.60138888888888,1415.0,1422.0,1423.0,1426.55,2013-06-16
035-LYDAGRA,BARETHA,Uttangan,Ganga,Rajasthan,DHOLPUR,"Lower Yamuna Division(LYD), Agra",26.908055555555556,77.93,153.0,158.8,159.8,161.1,2024-09-13
035-MAHGAND,Balotra,Luni,West flowing rivers of Kutch and Saurashtra including Luni,Rajasthan,BARMER,"Executive Engineer, Mahi Divison, Gandhinagar",25.82361111111111,72.22333333333333,102.0,,,108.755,1979-07-18
035-MDBURLA,Padmavati,Mahanadi,Mahanadi,Odisha,NAYAGARH,"Mahanadi Division(MD), Burla",20.343888888888888,85.2961111111111,30.0,,,45.78,2008-09-19
035-MGD1LKN,Kabir Ganj,Sarda,Ganga,Uttar Pradesh,PILIBHIT,"Middle Ganga Division-I(MGD-I), Lucknow",28.50861111111111,80.38444444444445,153.0,,,165.1,2021-10-20
035-MGD4PTN,Kukraha,Gandak,Ganga,Bihar,GOPALGANJ,"Lower Ganga Division-I(LGD-I), Patna",26.56527777777778,84.44694444444445,66.0,69.6,70.6,72.1,2024-07-08
035-SRDCBE,Gandhavayal,Bhavani,Cauvery,Tamil Nadu,Coimbatore,"Southern River Division(SRD), Coimbatore",11.374166666666667,76.99222222222222,92.0,94.5,95.0,95.15,2013-11-24
035-SWRDKOCHI,PULLAKKAYAR,Manimala,West flowing rivers from Tapi to Tadri,Kerala,KOTTAYAM,"Southern Western River Division(SWRD), Kochi",9.574444444444444,76.88611111111112,93.465,96.2,97.2,101.665,2021-10-16
035-TDSURAT,DURVESH,Vaitarna,West flowing rivers from Tapi to Tadri,Maharashtra,Thane,"Executive Engineer, Tapi Division, Surat",19.7125,72.93055555555556,0.0,,,16.13,
